step,epoch,pred,sigreg,anchor,anchor_pred,total,rollout
23550,20,0.020730480551719666,1.8397159576416016,0.007604821119457483,0.0024599346797913313,0.04246902093291283,0.002475205110386014
23600,20,0.019707396626472473,1.9040199518203735,0.004118956625461578,0.0016408205265179276,0.03697574883699417,0.0019884761422872543
23650,20,0.021822191774845123,1.8855533599853516,0.009837768971920013,0.0027667945250868797,0.04639516398310661,0.0025406409986317158
23700,20,0.020152496173977852,2.0006468296051025,0.0069089364260435104,0.002177538350224495,0.04157453775405884,0.0023323341738432646
23750,20,0.02082294598221779,1.839707374572754,0.004195241257548332,0.0018270008731633425,0.03851496800780296,0.002471243031322956
23800,20,0.021111540496349335,1.7682089805603027,0.008751815184950829,0.002386396052315831,0.04318999871611595,0.0020992006175220013
23850,20,0.019806120544672012,1.9642943143844604,0.0044465577229857445,0.0021934332326054573,0.03881899267435074,0.0025514112785458565
23900,20,0.020860273391008377,1.8572375774383545,0.007479304447770119,0.001708602998405695,0.04110722243785858,0.0017728557577356696
23950,20,0.021111689507961273,1.8782670497894287,0.0077417343854904175,0.0025090943090617657,0.04381733387708664,0.0030634799040853977
24000,20,0.02146179787814617,1.75049889087677,0.0046005877666175365,0.00179989542812109,0.03882020339369774,0.002205427037551999
24050,20,0.02032988704741001,1.8427045345306396,0.012054167687892914,0.0026295846328139305,0.046930745244026184,0.0027035854291170835
24100,20,0.020036792382597923,1.9137719869613647,0.009060659445822239,0.002848515287041664,0.04441075026988983,0.002895921003073454
